date,SA,IA,RA,SC,IC,RC
2024-08-02,0.053307241406819764,-8.136406488083849e-11,3499999.946692758,1.4042189574103006e-07,-3.2500936021396e-11,1499999.999999859
2024-08-03,0.053307241406819764,-7.503266912293885e-11,3499999.946692758,1.4042189574103006e-07,-2.99718545140113e-11,1499999.999999859
2024-08-04,0.053307241406819764,-6.830011038128194e-11,3499999.946692758,1.4042189574103006e-07,-2.7282528087510737e-11,1499999.999999859
2024-08-05,0.05330724140681977,-6.116638865586772e-11,3499999.946692758,1.4042189574103008e-07,-2.443295674189431e-11,1499999.999999859
2024-08-06,0.05330724140681977,-5.363150394669623e-11,3499999.946692758,1.4042189574103008e-07,-2.1423140477162017e-11,1499999.999999859
2024-08-07,0.05330724140681977,-5.2669399849787445e-11,3499999.946692758,1.4042189574103006e-07,-2.103882740813976e-11,1499999.999999859
2024-08-08,0.05330724140681977,-5.215615302209409e-11,3499999.946692758,1.4042189574103006e-07,-2.0833810783461183e-11,1499999.999999859
2024-08-09,0.05330724140681977,-5.160010391272254e-11,3499999.946692758,1.4042189574103006e-07,-2.0611696748174586e-11,1499999.999999859
2024-08-10,0.05330724140681977,-5.1001252521672786e-11,3499999.946692758,1.4042189574103006e-07,-2.037248530227997e-11,1499999.999999859
2024-08-11,0.05330724140681977,-5.035959884894482e-11,3499999.946692758,1.4042189574103006e-07,-2.0116176445777335e-11,1499999.999999859
2024-08-12,0.05330724140681977,-4.967514289453867e-11,3499999.946692758,1.4042189574103006e-07,-1.9842770178666678e-11,1499999.999999859
2024-08-13,0.05330724140681977,-4.894788465845431e-11,3499999.946692758,1.4042189574103006e-07,-1.9552266500948007e-11,1499999.999999859
2024-08-14,0.05330724140681977,-4.817782414069175e-11,3499999.946692758,1.4042189574103006e-07,-1.924466541262131e-11,1499999.999999859
2024-08-15,0.05330724140681977,-4.736496134125099e-11,3499999.946692758,1.4042189574103006e-07,-1.89199669136866e-11,1499999.999999859
2024-08-16,0.05330724140681977,-4.650929626013203e-11,3499999.946692758,1.4042189574103006e-07,-1.8578171004143867e-11,1499999.999999859
2024-08-17,0.05330724140681977,-4.5610828897334864e-11,3499999.946692758,1.4042189574103006e-07,-1.8219277683993114e-11,1499999.999999859
2024-08-18,0.05330724140681977,-4.46695592528595e-11,3499999.946692758,1.4042189574103003e-07,-1.7843286953234343e-11,1499999.999999859
2024-08-19,0.05330724140681977,-4.3685487326705936e-11,3499999.946692758,1.4042189574103003e-07,-1.7450198811867554e-11,1499999.999999859
2024-08-20,0.05330724140681977,-4.265861311887417e-11,3499999.946692758,1.4042189574103003e-07,-1.7040013259892744e-11,1499999.999999859
2024-08-21,0.05330724140681977,-4.1588936629364196e-11,3499999.946692758,1.4042189574103003e-07,-1.6612730297309912e-11,1499999.999999859
2024-08-22,0.05330724140681977,-4.047645785817602e-11,3499999.946692758,1.4042189574103003e-07,-1.6168349924119063e-11,1499999.999999859
2024-08-23,0.05330724140681977,-3.9321176805309653e-11,3499999.946692758,1.4042189574103003e-07,-1.5706872140320196e-11,1499999.999999859
2024-08-24,0.05330724140681977,-3.812309347076509e-11,3499999.946692758,1.4042189574103003e-07,-1.5228296945913307e-11,1499999.999999859
2024-08-25,0.05330724140681977,-3.688220785454231e-11,3499999.946692758,1.4042189574103003e-07,-1.47326243408984e-11,1499999.999999859
2024-08-26,0.05330724140681977,-3.559851995664134e-11,3499999.946692758,1.4042189574103003e-07,-1.4219854325275476e-11,1499999.999999859
2024-08-27,0.05330724140681978,-3.427202977706216e-11,3499999.946692758,1.4042189574103003e-07,-1.3689986899044528e-11,1499999.999999859
2024-08-28,0.05330724140681978,-3.290273731580479e-11,3499999.946692758,1.4042189574103003e-07,-1.3143022062205563e-11,1499999.999999859
2024-08-29,0.05330724140681978,-3.149064257286921e-11,3499999.946692758,1.4042189574103003e-07,-1.2578959814758577e-11,1499999.999999859
2024-08-30,0.05330724140681978,-3.0035745548255426e-11,3499999.946692758,1.4042189574103003e-07,-1.1997800156703572e-11,1499999.999999859
2024-08-31,0.05330724140681978,-2.853804624196345e-11,3499999.946692758,1.4042189574103003e-07,-1.139954308804055e-11,1499999.999999859
2024-09-01,0.05330724140681978,-2.699754465399327e-11,3499999.946692758,1.4042189574103003e-07,-1.0784188608769505e-11,1499999.999999859
2024-09-02,0.05330724140681978,-2.5414240784344888e-11,3499999.946692758,1.4042189574103006e-07,-1.0151736718890444e-11,1499999.999999859
2024-09-03,0.05330724140681978,-2.3788134633018305e-11,3499999.946692758,1.4042189574103006e-07,-9.502187418403362e-12,1499999.999999859
2024-09-04,0.05330724140681978,-2.2119226200013512e-11,3499999.946692758,1.4042189574103006e-07,-8.835540707308258e-12,1499999.999999859
2024-09-05,0.05330724140681978,-2.0407515485330528e-11,3499999.946692758,1.4042189574103006e-07,-8.151796585605139e-12,1499999.999999859
2024-09-06,0.05330724140681978,-1.865300248896934e-11,3499999.946692758,1.4042189574103006e-07,-7.450955053293998e-12,1499999.999999859
2024-09-07,0.05330724140681978,-1.685568721092995e-11,3499999.946692758,1.4042189574103006e-07,-6.733016110374838e-12,1499999.999999859
2024-09-08,0.05330724140681978,-1.501556965121236e-11,3499999.946692758,1.4042189574103006e-07,-5.9979797568476585e-12,1499999.999999859
2024-09-09,0.05330724140681978,-1.3132649809816568e-11,3499999.946692758,1.4042189574103006e-07,-5.24584599271246e-12,1499999.999999859
2024-09-10,0.05330724140681978,-1.1206927686742576e-11,3499999.946692758,1.4042189574103006e-07,-4.476614817969242e-12,1499999.999999859
2024-09-11,0.053307241406819784,-9.238403281990379e-12,3499999.946692758,1.4042189574103006e-07,-3.690286232618003e-12,1499999.999999859
2024-09-12,0.053307241406819784,-7.2270765955599865e-12,3499999.946692758,1.4042189574103006e-07,-2.886860236658747e-12,1499999.999999859
2024-09-13,0.053307241406819784,-5.172947627451389e-12,3499999.946692758,1.4042189574103008e-07,-2.06633683009147e-12,1499999.999999859
2024-09-14,0.053307241406819784,-3.0760163776645903e-12,3499999.946692758,1.4042189574103008e-07,-1.2287160129161742e-12,1499999.999999859
2024-09-15,0.053307241406819784,-9.362828461995911e-13,3499999.946692758,1.4042189574103008e-07,-3.7399778513285906e-13,1499999.999999859
2024-09-16,0.053307241406819784,9.64831834252255e-13,3499999.946692758,1.4042189574103008e-07,3.854039564319452e-13,1499999.999999859
2024-09-17,0.053307241406819784,1.0436962641485176e-12,3499999.946692758,1.4042189574103008e-07,4.1690637821473043e-13,1499999.999999859
2024-09-18,0.053307241406819784,1.1225606940447806e-12,3499999.946692758,1.4042189574103008e-07,4.4840879999751585e-13,1499999.999999859
2024-09-19,0.053307241406819784,1.2014251239410437e-12,3499999.946692758,1.4042189574103008e-07,4.799112217803013e-13,1499999.999999859
2024-09-20,0.053307241406819784,1.2802895538373067e-12,3499999.946692758,1.4042189574103008e-07,5.114136435630867e-13,1499999.999999859
2024-09-21,0.053307241406819784,1.3591539837335698e-12,3499999.946692758,1.4042189574103008e-07,5.429160653458723e-13,1499999.999999859
2024-09-22,0.053307241406819784,1.4380184136298328e-12,3499999.946692758,1.4042189574103008e-07,5.744184871286575e-13,1499999.999999859
2024-09-23,0.053307241406819784,1.516882843526096e-12,3499999.946692758,1.4042189574103008e-07,6.059209089114431e-13,1499999.999999859
2024-09-24,0.053307241406819784,1.5957472734223585e-12,3499999.946692758,1.4042189574103008e-07,6.374233306942284e-13,1499999.999999859
2024-09-25,0.053307241406819784,1.674611703318622e-12,3499999.946692758,1.4042189574103008e-07,6.68925752477014e-13,1499999.999999859
2024-09-26,0.053307241406819784,1.7534761332148847e-12,3499999.946692758,1.4042189574103008e-07,7.004281742597994e-13,1499999.999999859
2024-09-27,0.053307241406819784,1.832340563111148e-12,3499999.946692758,1.4042189574103008e-07,7.319305960425848e-13,1499999.999999859
2024-09-28,0.053307241406819784,1.9112049930074108e-12,3499999.946692758,1.4042189574103008e-07,7.634330178253702e-13,1499999.999999859
2024-09-29,0.053307241406819784,1.9900694229036742e-12,3499999.946692758,1.4042189574103008e-07,7.949354396081558e-13,1499999.999999859
2024-09-30,0.053307241406819784,2.068933852799937e-12,3499999.946692758,1.4042189574103008e-07,8.264378613909411e-13,1499999.999999859
2024-10-01,0.053307241406819784,2.1477982826962003e-12,3499999.946692758,1.4042189574103008e-07,8.579402831737266e-13,1499999.999999859
2024-10-02,0.053307241406819784,2.226662712592463e-12,3499999.946692758,1.4042189574103008e-07,8.89442704956512e-13,1499999.999999859
2024-10-03,0.053307241406819784,2.305527142488726e-12,3499999.946692758,1.4042189574103008e-07,9.209451267392975e-13,1499999.999999859
2024-10-04,0.053307241406819784,2.384391572384989e-12,3499999.946692758,1.4042189574103008e-07,9.52447548522083e-13,1499999.999999859
2024-10-05,0.053307241406819784,2.463256002281252e-12,3499999.946692758,1.4042189574103008e-07,9.839499703048684e-13,1499999.999999859
2024-10-06,0.053307241406819784,2.542120432177515e-12,3499999.946692758,1.4042189574103008e-07,1.0154523920876538e-12,1499999.999999859
2024-10-07,0.053307241406819784,2.6209848620737782e-12,3499999.946692758,1.4042189574103008e-07,1.0469548138704392e-12,1499999.999999859
2024-10-08,0.053307241406819784,2.6998492919700413e-12,3499999.946692758,1.4042189574103008e-07,1.0784572356532246e-12,1499999.999999859
2024-10-09,0.053307241406819784,2.7787137218663043e-12,3499999.946692758,1.4042189574103008e-07,1.10995965743601e-12,1499999.999999859
2024-10-10,0.053307241406819784,2.8575781517625674e-12,3499999.946692758,1.4042189574103008e-07,1.1414620792187955e-12,1499999.999999859
2024-10-11,0.053307241406819784,2.9364425816588304e-12,3499999.946692758,1.4042189574103008e-07,1.1729645010015809e-12,1499999.999999859
2024-10-12,0.053307241406819784,3.0153070115550935e-12,3499999.946692758,1.4042189574103008e-07,1.2044669227843663e-12,1499999.999999859
2024-10-13,0.053307241406819784,3.094171441451356e-12,3499999.946692758,1.4042189574103008e-07,1.2359693445671517e-12,1499999.999999859
2024-10-14,0.053307241406819784,3.173035871347619e-12,3499999.946692758,1.4042189574103008e-07,1.2674717663499371e-12,1499999.999999859
2024-10-15,0.053307241406819784,3.2519003012438822e-12,3499999.946692758,1.4042189574103008e-07,1.2989741881327225e-12,1499999.999999859
2024-10-16,0.053307241406819784,3.3307647311401453e-12,3499999.946692758,1.4042189574103008e-07,1.330476609915508e-12,1499999.999999859
2024-10-17,0.053307241406819784,3.4096291610364083e-12,3499999.946692758,1.4042189574103008e-07,1.3619790316982934e-12,1499999.999999859
2024-10-18,0.053307241406819784,3.488493590932671e-12,3499999.946692758,1.4042189574103008e-07,1.393481453481079e-12,1499999.999999859
2024-10-19,0.053307241406819784,3.567358020828934e-12,3499999.946692758,1.4042189574103008e-07,1.4249838752638644e-12,1499999.999999859
2024-10-20,0.053307241406819784,3.646222450725197e-12,3499999.946692758,1.4042189574103008e-07,1.4564862970466498e-12,1499999.999999859
2024-10-21,0.053307241406819784,3.72508688062146e-12,3499999.946692758,1.4042189574103008e-07,1.4879887188294353e-12,1499999.999999859
2024-10-22,0.053307241406819784,3.803951310517723e-12,3499999.946692758,1.4042189574103008e-07,1.5194911406122207e-12,1499999.999999859
2024-10-23,0.053307241406819784,3.882815740413986e-12,3499999.946692758,1.4042189574103008e-07,1.550993562395006e-12,1499999.999999859
2024-10-24,0.053307241406819784,3.961680170310249e-12,3499999.946692758,1.4042189574103008e-07,1.5824959841777915e-12,1499999.999999859
2024-10-25,0.053307241406819784,4.040544600206512e-12,3499999.946692758,1.4042189574103008e-07,1.613998405960577e-12,1499999.999999859
2024-10-26,0.053307241406819784,4.119409030102775e-12,3499999.946692758,1.4042189574103008e-07,1.6455008277433624e-12,1499999.999999859
2024-10-27,0.053307241406819784,4.15252073069526e-12,3499999.946692758,1.4042189574103008e-07,1.65872729952113e-12,1499999.999999859
2024-10-28,0.053307241406819784,4.093814665861026e-12,3499999.946692758,1.4042189574103008e-07,1.6352771201778337e-12,1499999.999999859
2024-10-29,0.053307241406819784,4.035108601026791e-12,3499999.946692758,1.4042189574103008e-07,1.6118269408345374e-12,1499999.999999859
2024-10-30,0.053307241406819784,3.976402536192557e-12,3499999.946692758,1.4042189574103008e-07,1.5883767614912412e-12,1499999.999999859
2024-10-31,0.053307241406819784,3.917696471358322e-12,3499999.946692758,1.4042189574103008e-07,1.5649265821479449e-12,1499999.999999859
2024-11-01,0.053307241406819784,3.858990406524088e-12,3499999.946692758,1.4042189574103008e-07,1.5414764028046485e-12,1499999.999999859
2024-11-02,0.053307241406819784,3.800284341689854e-12,3499999.946692758,1.4042189574103008e-07,1.5180262234613524e-12,1499999.999999859
2024-11-03,0.053307241406819784,3.741578276855619e-12,3499999.946692758,1.4042189574103008e-07,1.494576044118056e-12,1499999.999999859
2024-11-04,0.053307241406819784,3.6828722120213844e-12,3499999.946692758,1.4042189574103008e-07,1.4711258647747599e-12,1499999.999999859
2024-11-05,0.053307241406819784,3.6241661471871506e-12,3499999.946692758,1.4042189574103008e-07,1.4476756854314635e-12,1499999.999999859
2024-11-06,0.053307241406819784,3.565460082352916e-12,3499999.946692758,1.4042189574103008e-07,1.4242255060881672e-12,1499999.999999859
2024-11-07,0.053307241406819784,3.5067540175186818e-12,3499999.946692758,1.4042189574103008e-07,1.4007753267448708e-12,1499999.999999859
2024-11-08,0.053307241406819784,3.448047952684447e-12,3499999.946692758,1.4042189574103008e-07,1.3773251474015744e-12,1499999.999999859
2024-11-09,0.053307241406819784,3.3893418878502133e-12,3499999.946692758,1.4042189574103008e-07,1.3538749680582783e-12,1499999.999999859
2024-11-10,0.053307241406819784,3.3306358230159787e-12,3499999.946692758,1.4042189574103008e-07,1.330424788714982e-12,1499999.999999859
2024-11-11,0.053307241406819784,3.271929758181744e-12,3499999.946692758,1.4042189574103008e-07,1.3069746093716856e-12,1499999.999999859
2024-11-12,0.053307241406819784,3.2132236933475102e-12,3499999.946692758,1.4042189574103008e-07,1.2835244300283894e-12,1499999.999999859
2024-11-13,0.053307241406819784,3.1545176285132756e-12,3499999.946692758,1.4042189574103008e-07,1.260074250685093e-12,1499999.999999859
2024-11-14,0.053307241406819784,3.0958115636790414e-12,3499999.946692758,1.4042189574103008e-07,1.236624071341797e-12,1499999.999999859
2024-11-15,0.053307241406819784,3.0371054988448067e-12,3499999.946692758,1.4042189574103008e-07,1.2131738919985006e-12,1499999.999999859
2024-11-16,0.053307241406819784,2.9783994340105725e-12,3499999.946692758,1.4042189574103008e-07,1.1897237126552042e-12,1499999.999999859
2024-11-17,0.053307241406819784,2.9196933691763383e-12,3499999.946692758,1.4042189574103008e-07,1.166273533311908e-12,1499999.999999859
2024-11-18,0.053307241406819784,2.8609873043421036e-12,3499999.946692758,1.4042189574103008e-07,1.1428233539686117e-12,1499999.999999859
2024-11-19,0.053307241406819784,2.80228123950787e-12,3499999.946692758,1.4042189574103008e-07,1.1193731746253154e-12,1499999.999999859
2024-11-20,0.053307241406819784,2.743575174673635e-12,3499999.946692758,1.4042189574103008e-07,1.095922995282019e-12,1499999.999999859
2024-11-21,0.053307241406819784,2.6848691098394006e-12,3499999.946692758,1.4042189574103008e-07,1.0724728159387227e-12,1499999.999999859
2024-11-22,0.053307241406819784,2.6261630450051663e-12,3499999.946692758,1.4042189574103008e-07,1.0490226365954265e-12,1499999.999999859
2024-11-23,0.053307241406819784,2.567456980170932e-12,3499999.946692758,1.4042189574103008e-07,1.0255724572521302e-12,1499999.999999859
2024-11-24,0.053307241406819784,2.508750915336698e-12,3499999.946692758,1.4042189574103008e-07,1.002122277908834e-12,1499999.999999859
2024-11-25,0.053307241406819784,2.4500448505024633e-12,3499999.946692758,1.4042189574103008e-07,9.786720985655377e-13,1499999.999999859
2024-11-26,0.053307241406819784,2.3913387856682286e-12,3499999.946692758,1.4042189574103008e-07,9.552219192222413e-13,1499999.999999859
2024-11-27,0.053307241406819784,2.332632720833995e-12,3499999.946692758,1.4042189574103008e-07,9.317717398789452e-13,1499999.999999859
2024-11-28,0.053307241406819784,2.27392665599976e-12,3499999.946692758,1.4042189574103008e-07,9.083215605356487e-13,1499999.999999859
2024-11-29,0.053307241406819784,2.215220591165526e-12,3499999.946692758,1.4042189574103008e-07,8.848713811923525e-13,1499999.999999859
2024-11-30,0.053307241406819784,2.1565145263312917e-12,3499999.946692758,1.4042189574103008e-07,8.614212018490562e-13,1499999.999999859
2024-12-01,0.053307241406819784,2.097808461497057e-12,3499999.946692758,1.4042189574103008e-07,8.379710225057598e-13,1499999.999999859
2024-12-02,0.053307241406819784,2.039102396662823e-12,3499999.946692758,1.4042189574103008e-07,8.145208431624636e-13,1499999.999999859
2024-12-03,0.053307241406819784,1.9803963318285886e-12,3499999.946692758,1.4042189574103008e-07,7.910706638191673e-13,1499999.999999859
2024-12-04,0.053307241406819784,1.921690266994354e-12,3499999.946692758,1.4042189574103008e-07,7.67620484475871e-13,1499999.999999859
2024-12-05,0.053307241406819784,1.8629842021601198e-12,3499999.946692758,1.4042189574103008e-07,7.441703051325747e-13,1499999.999999859
2024-12-06,0.053307241406819784,1.8042781373258851e-12,3499999.946692758,1.4042189574103008e-07,7.207201257892784e-13,1499999.999999859
2024-12-07,0.053307241406819784,1.745572072491651e-12,3499999.946692758,1.4042189574103008e-07,6.972699464459821e-13,1499999.999999859
2024-12-08,0.053307241406819784,1.6868660076574165e-12,3499999.946692758,1.4042189574103008e-07,6.738197671026859e-13,1499999.999999859
2024-12-09,0.053307241406819784,1.6281599428231823e-12,3499999.946692758,1.4042189574103008e-07,6.503695877593896e-13,1499999.999999859
2024-12-10,0.053307241406819784,1.569453877988948e-12,3499999.946692758,1.4042189574103008e-07,6.269194084160933e-13,1499999.999999859
2024-12-11,0.053307241406819784,1.5107478131547134e-12,3499999.946692758,1.4042189574103008e-07,6.034692290727969e-13,1499999.999999859
2024-12-12,0.053307241406819784,1.4520417483204792e-12,3499999.946692758,1.4042189574103008e-07,5.800190497295007e-13,1499999.999999859
2024-12-13,0.053307241406819784,1.3933356834862447e-12,3499999.946692758,1.4042189574103008e-07,5.565688703862044e-13,1499999.999999859
2024-12-14,0.053307241406819784,1.3346296186520105e-12,3499999.946692758,1.4042189574103008e-07,5.331186910429082e-13,1499999.999999859
2024-12-15,0.053307241406819784,1.275923553817776e-12,3499999.946692758,1.4042189574103008e-07,5.096685116996118e-13,1499999.999999859
2024-12-16,0.053307241406819784,1.2172174889835417e-12,3499999.946692758,1.4042189574103008e-07,4.862183323563155e-13,1499999.999999859
2024-12-17,0.053307241406819784,1.1585114241493074e-12,3499999.946692758,1.4042189574103008e-07,4.627681530130193e-13,1499999.999999859
2024-12-18,0.053307241406819784,1.099805359315073e-12,3499999.946692758,1.4042189574103008e-07,4.3931797366972296e-13,1499999.999999859
2024-12-19,0.053307241406819784,1.0410992944808386e-12,3499999.946692758,1.4042189574103008e-07,4.1586779432642666e-13,1499999.999999859
2024-12-20,0.053307241406819784,9.823932296466044e-13,3499999.946692758,1.4042189574103008e-07,3.924176149831304e-13,1499999.999999859
2024-12-21,0.053307241406819784,9.236871648123697e-13,3499999.946692758,1.4042189574103008e-07,3.6896743563983405e-13,1499999.999999859
2024-12-22,0.053307241406819784,8.649810999781355e-13,3499999.946692758,1.4042189574103008e-07,3.455172562965378e-13,1499999.999999859
2024-12-23,0.053307241406819784,8.062750351439012e-13,3499999.946692758,1.4042189574103008e-07,3.220670769532415e-13,1499999.999999859
2024-12-24,0.053307241406819784,7.475689703096668e-13,3499999.946692758,1.4042189574103008e-07,2.9861689760994525e-13,1499999.999999859
2024-12-25,0.053307241406819784,6.888629054754324e-13,3499999.946692758,1.4042189574103008e-07,2.751667182666489e-13,1499999.999999859
2024-12-26,0.053307241406819784,6.30156840641198e-13,3499999.946692758,1.4042189574103008e-07,2.5171653892335264e-13,1499999.999999859
2024-12-27,0.053307241406819784,5.714507758069638e-13,3499999.946692758,1.4042189574103008e-07,2.2826635958005634e-13,1499999.999999859
2024-12-28,0.053307241406819784,5.127447109727293e-13,3499999.946692758,1.4042189574103008e-07,2.0481618023676004e-13,1499999.999999859
2024-12-29,0.053307241406819784,4.54038646138495e-13,3499999.946692758,1.4042189574103008e-07,1.8136600089346376e-13,1499999.999999859
2024-12-30,0.053307241406819784,3.953325813042606e-13,3499999.946692758,1.4042189574103008e-07,1.5791582155016749e-13,1499999.999999859
2024-12-31,0.053307241406819784,3.3662651647002625e-13,3499999.946692758,1.4042189574103008e-07,1.3446564220687118e-13,1499999.999999859
