date,SA,IA,RA,SC,IC,RC
2024-08-21,3499944.5073209507,1.6887765779238707e-08,55.49267903269059,1499891.8461539012,2.477109988916053e-08,108.15384607449724
2024-08-22,3499944.5073209507,1.4495027480346608e-08,55.49267903511537,1499891.8461539012,2.1222947854424e-08,108.15384607808656
2024-08-23,3499944.5073209507,1.241796418892407e-08,55.4926790372342,1499891.8461539012,1.813770519907815e-08,108.15384608122618
2024-08-24,3499944.5073209507,1.0654403311689477e-08,55.49267903905081,1499891.846153901,1.5513858864261297e-08,108.15384608391966
2024-08-25,3499944.5073209507,9.206697468324234e-09,55.492679040563985,1499891.846153901,1.3356905308799708e-08,108.15384608616296
2024-08-26,3499944.5073209507,8.081724491472793e-09,55.49267904176749,1499891.846153901,1.1679350509207641e-08,108.15384608794437
2024-08-27,3499944.5073209503,7.290887426742629e-09,55.4926790426501,1499891.8461539007,1.0500709959687298e-08,108.15384608924457
2024-08-28,3499944.5073209503,6.850114532704256e-09,55.492679043195594,1499891.8461539005,9.847508672128864e-09,108.15384609003658
2024-08-29,3499944.5073209503,6.5315448387018674e-09,55.49267904362677,1499891.8461539005,9.373106453717732e-09,108.15384609066038
2024-08-30,3499944.50732095,6.0421796630852535e-09,55.49267904422988,1499891.8461539003,8.63121720267113e-09,108.15384609155345
2024-08-31,3499944.50732095,5.657444772345167e-09,55.49267904473206,1499891.8461539,8.045906125653959e-09,108.15384609229488
2024-09-01,3499944.50732095,5.355614277380382e-09,55.4926790451519,1499891.8461539,7.586374208447902e-09,108.15384609291125
2024-09-02,3499944.50732095,5.115639296829348e-09,55.4926790455068,1499891.8461538998,7.222940270013241e-09,108.15384609342732
2024-09-03,3499944.5073209493,4.9171479570702025e-09,55.492679045812906,1499891.8461538996,6.927040962488857e-09,108.15384609386598
2024-09-04,3499944.5073209493,4.740445392220759e-09,55.49267904608518,1499891.8461538996,6.671230771192239e-09,108.15384609424834
2024-09-05,3499944.5073209493,4.566513744138509e-09,55.49267904633736,1499891.8461538993,6.429182014619475e-09,108.15384609459362
2024-09-06,3499944.5073209493,4.378343633981837e-09,55.4926790465811,1499891.8461538993,6.177405064620376e-09,108.15384609491815
2024-09-07,3499944.5073209493,4.329542818441143e-09,55.49267904672218,1499891.8461538993,6.111375873889372e-09,108.15384609510642
2024-09-08,3499944.5073209493,4.278065274841979e-09,55.49267904686073,1499891.846153899,6.043720341773094e-09,108.15384609528934
2024-09-09,3499944.5073209493,4.208721311538786e-09,55.49267904701097,1499891.846153899,5.952132517099397e-09,108.15384609548789
2024-09-10,3499944.507320949,4.1063212368860055e-09,55.49267904718709,1499891.8461538989,5.81430644869614e-09,108.15384609572307
2024-09-11,3499944.507320949,3.9556753592380795e-09,55.49267904740329,1499891.8461538989,5.607936185391183e-09,108.15384609601583
2024-09-12,3499944.507320949,3.741593986949448e-09,55.49267904767378,1499891.8461538989,5.310715776012385e-09,108.15384609638717
2024-09-13,3499944.507320949,3.448887428374553e-09,55.49267904801276,1499891.8461538986,4.900339269387604e-09,108.15384609685806
2024-09-14,3499944.507320949,3.062365991867835e-09,55.492679048434425,1499891.8461538986,4.354500714344697e-09,108.15384609744949
2024-09-15,3499944.507320949,2.67849213727688e-09,55.49267904884703,1499891.8461538986,3.811334144870238e-09,108.15384609802979
2024-09-16,3499944.507320949,2.3525553300353103e-09,55.492679049197925,1499891.8461538986,3.3498095347479644e-09,108.15384609852356
2024-09-17,3499944.507320949,2.054170126343991e-09,55.49267904951571,1499891.8461538986,2.9257852026617917e-09,108.15384609897258
2024-09-18,3499944.507320949,1.7995580105056906e-09,55.49267904978479,1499891.8461538986,2.5620918879159517e-09,108.15384609935488
2024-09-19,3499944.507320949,1.5577640769033218e-09,55.49267905003881,1499891.8461538986,2.2169949486966183e-09,108.15384609971561
2024-09-20,3499944.507320949,1.352306471653533e-09,55.49267905025454,1499891.8461538986,1.9233113006920822e-09,108.15384610002243
2024-09-21,3499944.507320949,1.19423733652087e-09,55.49267905042177,1499891.8461538986,1.6967969457865e-09,108.15384610026075
2024-09-22,3499944.507320949,1.0806987482427162e-09,55.49267905054389,1499891.8461538986,1.5335714194182414e-09,108.1538461004351
2024-09-23,3499944.507320949,9.665720520585942e-10,55.49267905066481,1499891.8461538986,1.3696266220682363e-09,108.1538461006078
2024-09-24,3499944.507320949,8.751434956384202e-10,55.492679050762824,1499891.8461538986,1.2382794378808482e-09,108.15384610074767
2024-09-25,3499944.507320949,8.045939726936553e-10,55.49267905084031,1499891.8461538986,1.1371274081308607e-09,108.15384610085785
2024-09-26,3499944.507320949,7.426586759872779e-10,55.492679050909096,1499891.8461538986,1.0485801718066318e-09,108.15384610095533
2024-09-27,3499944.507320949,6.837039741300476e-10,55.49267905097403,1499891.8461538986,9.643673200618242e-10,108.15384610104732
2024-09-28,3499944.507320949,6.354287667279657e-10,55.49267905102796,1499891.8461538986,8.956209950775615e-10,108.15384610112343
2024-09-29,3499944.507320949,5.978330537810324e-10,55.4926790510709,1499891.8461538986,8.423411968538435e-10,108.15384610118369
2024-09-30,3499944.507320949,5.177138367790338e-10,55.49267905115646,1499891.8461538986,7.272695948986883e-10,108.15384610130577
2024-10-01,3499944.507320949,4.321277047418835e-10,55.49267905124728,1499891.8461538986,6.042176337090905e-10,108.15384610143559
2024-10-02,3499944.507320949,3.5175596919626807e-10,55.492679051332615,1499891.8461538986,4.886960987506121e-10,108.15384610155752
2024-10-03,3499944.507320949,2.765986301421874e-10,55.49267905141246,1499891.8461538986,3.8070499002325353e-10,108.15384610167155
2024-10-04,3499944.507320949,2.0665568757964163e-10,55.49267905148681,1499891.8461538986,2.8024430752701454e-10,108.1538461017777
2024-10-05,3499944.507320949,1.4192714150863064e-10,55.49267905155567,1499891.8461538986,1.873140512618951e-10,108.15384610187596
2024-10-06,3499944.507320949,8.241299192915441e-11,55.492679051619035,1499891.8461538986,1.0191422122789528e-10,108.15384610196634
2024-10-07,3499944.507320949,2.811323884121292e-11,55.492679051676916,1499891.8461538986,2.4044817425015102e-11,108.15384610204883
2024-10-08,3499944.507320949,-2.097211775519383e-11,55.492679051729304,1499891.8461538986,-4.629416014674551e-11,108.15384610212342
2024-10-09,3499944.507320949,-6.484307786006567e-11,55.4926790517762,1499891.8461538986,-1.0910271148738636e-10,108.15384610219014
2024-10-10,3499944.507320949,-1.0349964147340274e-10,55.4926790518176,1499891.8461538986,-1.643808365969077e-10,108.15384610224896
2024-10-11,3499944.507320949,-1.36941808595205e-10,55.492679051853514,1499891.8461538986,-2.1212853547530944e-10,108.15384610229991
2024-10-12,3499944.507320949,-1.6516957922547246e-10,55.49267905188394,1499891.8461538986,-2.523458081225914e-10,108.15384610234295
2024-10-13,3499944.507320949,-1.8818295336420518e-10,55.492679051908866,1499891.8461538986,-2.8503265453875394e-10,108.15384610237811
2024-10-14,3499944.507320949,-2.0598193101140305e-10,55.492679051928306,1499891.8461538986,-3.101890747237967e-10,108.1538461024054
2024-10-15,3499944.507320949,-2.1856651216706616e-10,55.492679051942254,1499891.8461538986,-3.2781506867771986e-10,108.15384610242478
2024-10-16,3499944.507320949,-2.2593669683119446e-10,55.49267905195072,1499891.8461538986,-3.3791063640052344e-10,108.15384610243628
2024-10-17,3499944.507320949,-2.28092485003788e-10,55.49267905195368,1499891.8461538986,-3.4047577789220743e-10,108.1538461024399
2024-10-18,3499944.507320949,-2.2503387668484667e-10,55.49267905195116,1499891.8461538986,-3.355104931527717e-10,108.15384610243562
2024-10-19,3499944.507320949,-2.1676087187437062e-10,55.492679051943135,1499891.8461538986,-3.2301478218221645e-10,108.15384610242346
2024-10-20,3499944.507320949,-2.0327347057235973e-10,55.49267905192963,1499891.8461538986,-3.0298864498054147e-10,108.15384610240342
2024-10-21,3499944.507320949,-1.8457167277881407e-10,55.49267905191063,1499891.8461538986,-2.7543208154774696e-10,108.15384610237548
2024-10-22,3499944.507320949,-1.6491884341951498e-10,55.492679051890605,1499891.8461538986,-2.465147838435951e-10,108.1538461023461
2024-10-23,3499944.507320949,-1.8003438709679893e-10,55.49267905190694,1499891.8461538986,-2.6792778165769327e-10,108.15384610236907
2024-10-24,3499944.507320949,-1.9363385694159128e-10,55.49267905192165,1499891.8461538986,-2.871623491338979e-10,108.15384610238974
2024-10-25,3499944.507320949,-2.057172529538921e-10,55.49267905193474,1499891.8461538986,-3.042184862722089e-10,108.1538461024081
2024-10-26,3499944.507320949,-2.1628457513370133e-10,55.49267905194621,1499891.8461538986,-3.1909619307262623e-10,108.15384610242413
2024-10-27,3499944.507320949,-2.25335823481019e-10,55.49267905195607,1499891.8461538986,-3.3179546953515005e-10,108.15384610243785
2024-10-28,3499944.507320949,-2.328709979958451e-10,55.492679051964295,1499891.8461538986,-3.4231631565978023e-10,108.15384610244928
2024-10-29,3499944.507320949,-2.3889009867817967e-10,55.49267905197091,1499891.8461538986,-3.5065873144651683e-10,108.15384610245837
2024-10-30,3499944.507320949,-2.4339312552802256e-10,55.4926790519759,1499891.8461538986,-3.568227168953598e-10,108.15384610246517
2024-10-31,3499944.507320949,-2.46380078545374e-10,55.492679051979266,1499891.8461538986,-3.6080827200630917e-10,108.15384610246964
2024-11-01,3499944.507320949,-2.4785095773023384e-10,55.49267905198102,1499891.8461538986,-3.6261539677936496e-10,108.1538461024718
2024-11-02,3499944.507320949,-2.478057630826021e-10,55.49267905198115,1499891.8461538986,-3.6224409121452717e-10,108.15384610247166
2024-11-03,3499944.507320949,-2.462444946024788e-10,55.492679051979664,1499891.8461538986,-3.5969435531179574e-10,108.15384610246919
2024-11-04,3499944.507320949,-2.4316715228986395e-10,55.49267905197655,1499891.8461538986,-3.5496618907117073e-10,108.15384610246441
2024-11-05,3499944.507320949,-2.385737361447575e-10,55.49267905197182,1499891.8461538986,-3.480595924926521e-10,108.15384610245734
2024-11-06,3499944.507320949,-2.324642461671595e-10,55.492679051965474,1499891.8461538986,-3.389745655762399e-10,108.15384610244793
2024-11-07,3499944.507320949,-2.2483868235706993e-10,55.4926790519575,1499891.8461538986,-3.277111083219341e-10,108.15384610243622
2024-11-08,3499944.507320949,-2.156970447144888e-10,55.49267905194791,1499891.8461538986,-3.1426922072973463e-10,108.1538461024222
2024-11-09,3499944.507320949,-2.0503933323941607e-10,55.492679051936705,1499891.8461538986,-2.9864890279964165e-10,108.15384610240585
2024-11-10,3499944.507320949,-1.928655479318518e-10,55.49267905192387,1499891.8461538986,-2.8085015453165503e-10,108.15384610238719
2024-11-11,3499944.507320949,-1.7917568879179599e-10,55.49267905190942,1499891.8461538986,-2.608729759257748e-10,108.15384610236623
2024-11-12,3499944.507320949,-1.6396975581924857e-10,55.492679051893354,1499891.8461538986,-2.38717366982001e-10,108.15384610234294
2024-11-13,3499944.507320949,-1.472477490142096e-10,55.49267905187566,1499891.8461538986,-2.1438332770033355e-10,108.15384610231736
2024-11-14,3499944.507320949,-1.344544218306579e-10,55.492679051862126,1499891.8461538986,-1.9574493017890842e-10,108.15384610229775
2024-11-15,3499944.507320949,-1.3024928650033896e-10,55.49267905185769,1499891.8461538986,-1.8953096756666146e-10,108.15384610229124
2024-11-16,3499944.507320949,-1.2604415117001998e-10,55.492679051853266,1499891.8461538986,-1.833170049544145e-10,108.15384610228473
2024-11-17,3499944.507320949,-1.2183901583970102e-10,55.49267905184883,1499891.8461538986,-1.7710304234216755e-10,108.15384610227822
2024-11-18,3499944.507320949,-1.1763388050938206e-10,55.4926790518444,1499891.8461538986,-1.7088907972992062e-10,108.15384610227171
2024-11-19,3499944.507320949,-1.134287451790631e-10,55.49267905183997,1499891.8461538986,-1.6467511711767367e-10,108.1538461022652
2024-11-20,3499944.507320949,-1.0922360984874415e-10,55.49267905183554,1499891.8461538986,-1.5846115450542674e-10,108.15384610225868
2024-11-21,3499944.507320949,-1.050184745184252e-10,55.492679051831104,1499891.8461538986,-1.522471918931798e-10,108.15384610225217
2024-11-22,3499944.507320949,-1.0081333918810623e-10,55.49267905182668,1499891.8461538986,-1.4603322928093285e-10,108.15384610224567
2024-11-23,3499944.507320949,-9.660820385778727e-11,55.49267905182224,1499891.8461538986,-1.3981926666868592e-10,108.15384610223916
2024-11-24,3499944.507320949,-9.240306852746831e-11,55.49267905181781,1499891.8461538986,-1.3360530405643897e-10,108.15384610223265
2024-11-25,3499944.507320949,-8.819793319714935e-11,55.49267905181338,1499891.8461538986,-1.2739134144419204e-10,108.15384610222613
2024-11-26,3499944.507320949,-8.39927978668304e-11,55.49267905180895,1499891.8461538986,-1.2117737883194508e-10,108.15384610221962
2024-11-27,3499944.507320949,-7.978766253651144e-11,55.492679051804515,1499891.8461538986,-1.1496341621969814e-10,108.15384610221311
2024-11-28,3499944.507320949,-7.558252720619248e-11,55.49267905180009,1499891.8461538986,-1.087494536074512e-10,108.1538461022066
2024-11-29,3499944.507320949,-7.137739187587352e-11,55.492679051795655,1499891.8461538986,-1.0253549099520426e-10,108.15384610220009
2024-11-30,3499944.507320949,-6.717225654555456e-11,55.49267905179122,1499891.8461538986,-9.632152838295731e-11,108.15384610219358
2024-12-01,3499944.507320949,-6.29671212152356e-11,55.492679051786794,1499891.8461538986,-9.010756577071037e-11,108.15384610218706
2024-12-02,3499944.507320949,-5.876198588491664e-11,55.49267905178236,1499891.8461538986,-8.389360315846343e-11,108.15384610218055
2024-12-03,3499944.507320949,-5.4556850554597686e-11,55.49267905177793,1499891.8461538986,-7.767964054621649e-11,108.15384610217404
2024-12-04,3499944.507320949,-5.035171522427873e-11,55.4926790517735,1499891.8461538986,-7.146567793396954e-11,108.15384610216753
2024-12-05,3499944.507320949,-4.614657989395977e-11,55.492679051769066,1499891.8461538986,-6.52517153217226e-11,108.15384610216103
2024-12-06,3499944.507320949,-4.194144456364081e-11,55.49267905176463,1499891.8461538986,-5.903775270947566e-11,108.15384610215452
2024-12-07,3499944.507320949,-4.041135719909363e-11,55.49267905176304,1499891.8461538986,-5.67703579971319e-11,108.15384610215216
2024-12-08,3499944.507320949,-4.032381799932865e-11,55.49267905176298,1499891.8461538986,-5.663119214424753e-11,108.15384610215204
2024-12-09,3499944.507320949,-4.023627879956367e-11,55.492679051762906,1499891.8461538986,-5.649202629136315e-11,108.15384610215193
2024-12-10,3499944.507320949,-4.014873959979868e-11,55.49267905176284,1499891.8461538986,-5.6352860438478776e-11,108.15384610215182
2024-12-11,3499944.507320949,-4.006120040003369e-11,55.49267905176277,1499891.8461538986,-5.6213694585594403e-11,108.1538461021517
2024-12-12,3499944.507320949,-3.997366120026871e-11,55.49267905176271,1499891.8461538986,-5.607452873271003e-11,108.15384610215159
2024-12-13,3499944.507320949,-3.988612200050373e-11,55.492679051762636,1499891.8461538986,-5.593536287982565e-11,108.15384610215148
2024-12-14,3499944.507320949,-3.979858280073874e-11,55.49267905176257,1499891.8461538986,-5.579619702694128e-11,108.15384610215138
2024-12-15,3499944.507320949,-3.971104360097375e-11,55.4926790517625,1499891.8461538986,-5.5657031174056905e-11,108.15384610215126
2024-12-16,3499944.507320949,-3.962350440120878e-11,55.49267905176243,1499891.8461538986,-5.551786532117253e-11,108.15384610215115
2024-12-17,3499944.507320949,-3.953596520144379e-11,55.492679051762366,1499891.8461538986,-5.537869946828815e-11,108.15384610215104
2024-12-18,3499944.507320949,-3.94484260016788e-11,55.492679051762295,1499891.8461538986,-5.523953361540378e-11,108.15384610215092
2024-12-19,3499944.507320949,-3.936088680191382e-11,55.49267905176223,1499891.8461538986,-5.510036776251941e-11,108.15384610215081
2024-12-20,3499944.507320949,-3.927334760214883e-11,55.49267905176216,1499891.8461538986,-5.4961201909635035e-11,108.1538461021507
2024-12-21,3499944.507320949,-3.918580840238385e-11,55.492679051762096,1499891.8461538986,-5.482203605675066e-11,108.15384610215058
2024-12-22,3499944.507320949,-3.909826920261886e-11,55.492679051762025,1499891.8461538986,-5.468287020386629e-11,108.15384610215047
2024-12-23,3499944.507320949,-3.901073000285388e-11,55.49267905176196,1499891.8461538986,-5.454370435098191e-11,108.15384610215035
2024-12-24,3499944.507320949,-3.89231908030889e-11,55.49267905176189,1499891.8461538986,-5.4404538498097537e-11,108.15384610215024
2024-12-25,3499944.507320949,-3.883565160332391e-11,55.492679051761826,1499891.8461538986,-5.4265372645213164e-11,108.15384610215013
2024-12-26,3499944.507320949,-3.874811240355892e-11,55.492679051761755,1499891.8461538986,-5.4126206792328784e-11,108.15384610215001
2024-12-27,3499944.507320949,-3.866057320379394e-11,55.49267905176169,1499891.8461538986,-5.398704093944441e-11,108.1538461021499
2024-12-28,3499944.507320949,-3.857303400402896e-11,55.49267905176162,1499891.8461538986,-5.384787508656004e-11,108.15384610214979
2024-12-29,3499944.507320949,-3.848549480426397e-11,55.492679051761556,1499891.8461538986,-5.3708709233675666e-11,108.15384610214967
2024-12-30,3499944.507320949,-3.8397955604498984e-11,55.492679051761485,1499891.8461538986,-5.356954338079129e-11,108.15384610214956
2024-12-31,3499944.507320949,-3.831041640473401e-11,55.49267905176142,1499891.8461538986,-5.343037752790692e-11,108.15384610214944
2025-01-01,3499944.507320949,-3.822287720496902e-11,55.49267905176135,1499891.8461538986,-5.329121167502255e-11,108.15384610214933
2025-01-02,3499944.507320949,-3.813533800520403e-11,55.492679051761286,1499891.8461538986,-5.3152045822138174e-11,108.15384610214922
2025-01-03,3499944.507320949,-3.804779880543905e-11,55.492679051761215,1499891.8461538986,-5.3012879969253795e-11,108.1538461021491
2025-01-04,3499944.507320949,-3.796025960567407e-11,55.49267905176115,1499891.8461538986,-5.2873714116369416e-11,108.15384610214899
2025-01-05,3499944.507320949,-3.787272040590908e-11,55.49267905176108,1499891.8461538986,-5.273454826348504e-11,108.15384610214889
2025-01-06,3499944.507320949,-3.7785181206144094e-11,55.492679051761016,1499891.8461538986,-5.259538241060067e-11,108.15384610214878
2025-01-07,3499944.507320949,-3.769764200637911e-11,55.492679051760945,1499891.8461538986,-5.24562165577163e-11,108.15384610214866
2025-01-08,3499944.507320949,-3.761010280661413e-11,55.49267905176088,1499891.8461538986,-5.2317050704831924e-11,108.15384610214855
2025-01-09,3499944.507320949,-3.752256360684914e-11,55.49267905176081,1499891.8461538986,-5.217788485194755e-11,108.15384610214844
2025-01-10,3499944.507320949,-3.7435024407084155e-11,55.492679051760746,1499891.8461538986,-5.203871899906318e-11,108.15384610214832
2025-01-11,3499944.507320949,-3.734748520731918e-11,55.492679051760675,1499891.8461538986,-5.1899553146178806e-11,108.15384610214821
2025-01-12,3499944.507320949,-3.725994600755419e-11,55.49267905176061,1499891.8461538986,-5.1760387293294426e-11,108.1538461021481
2025-01-13,3499944.507320949,-3.7172406807789204e-11,55.49267905176054,1499891.8461538986,-5.1621221440410053e-11,108.15384610214798
2025-01-14,3499944.507320949,-3.708486760802422e-11,55.492679051760476,1499891.8461538986,-5.148205558752568e-11,108.15384610214787
2025-01-15,3499944.507320949,-3.6997328408259234e-11,55.492679051760405,1499891.8461538986,-5.13428897346413e-11,108.15384610214775
2025-01-16,3499944.507320949,-3.690978920849425e-11,55.49267905176034,1499891.8461538986,-5.120372388175693e-11,108.15384610214764
2025-01-17,3499944.507320949,-3.6822250008729265e-11,55.49267905176027,1499891.8461538986,-5.1064558028872555e-11,108.15384610214753
2025-01-18,3499944.507320949,-3.673471080896428e-11,55.4926790517602,1499891.8461538986,-5.092539217598818e-11,108.15384610214741
2025-01-19,3499944.507320949,-3.66471716091993e-11,55.492679051760135,1499891.8461538986,-5.078622632310381e-11,108.1538461021473
2025-01-20,3499944.507320949,-3.6559632409434314e-11,55.492679051760064,1499891.8461538986,-5.064706047021944e-11,108.15384610214718
2025-01-21,3499944.507320949,-3.6472093209669326e-11,55.49267905176,1499891.8461538986,-5.050789461733506e-11,108.15384610214707
2025-01-22,3499944.507320949,-3.6384554009904344e-11,55.49267905175993,1499891.8461538986,-5.0368728764450685e-11,108.15384610214696
2025-01-23,3499944.507320949,-3.629701481013936e-11,55.492679051759865,1499891.8461538986,-5.022956291156631e-11,108.15384610214684
2025-01-24,3499944.507320949,-3.6209475610374374e-11,55.492679051759794,1499891.8461538986,-5.009039705868193e-11,108.15384610214673
2025-01-25,3499944.507320949,-3.6121936410609386e-11,55.49267905175973,1499891.8461538986,-4.995123120579756e-11,108.15384610214662
2025-01-26,3499944.507320949,-3.603439721084441e-11,55.49267905175966,1499891.8461538986,-4.9812065352913187e-11,108.15384610214652
2025-01-27,3499944.507320949,-3.5946858011079423e-11,55.492679051759595,1499891.8461538986,-4.9672899500028814e-11,108.1538461021464
2025-01-28,3499944.507320949,-3.5859318811314435e-11,55.492679051759524,1499891.8461538986,-4.953373364714444e-11,108.15384610214629
2025-01-29,3499944.507320949,-3.5771779611549454e-11,55.49267905175946,1499891.8461538986,-4.939456779426007e-11,108.15384610214618
2025-01-30,3499944.507320949,-3.568424041178447e-11,55.49267905175939,1499891.8461538986,-4.925540194137569e-11,108.15384610214606
2025-01-31,3499944.507320949,-3.5596701212019484e-11,55.492679051759325,1499891.8461538986,-4.9116236088491316e-11,108.15384610214595
2025-02-01,3499944.507320949,-3.5509162012254496e-11,55.492679051759254,1499891.8461538986,-4.897707023560694e-11,108.15384610214583
2025-02-02,3499944.507320949,-3.5421622812489515e-11,55.49267905175919,1499891.8461538986,-4.8837904382722564e-11,108.15384610214572
2025-02-03,3499944.507320949,-3.533408361272453e-11,55.49267905175912,1499891.8461538986,-4.869873852983819e-11,108.15384610214561
2025-02-04,3499944.507320949,-3.5246544412959545e-11,55.492679051759055,1499891.8461538986,-4.855957267695382e-11,108.1538461021455
2025-02-05,3499944.507320949,-3.515900521319456e-11,55.492679051758984,1499891.8461538986,-4.8420406824069445e-11,108.15384610214538
2025-02-06,3499944.507320949,-3.5071466013429576e-11,55.49267905175892,1499891.8461538986,-4.828124097118507e-11,108.15384610214527
2025-02-07,3499944.507320949,-3.4983926813664594e-11,55.49267905175885,1499891.8461538986,-4.81420751183007e-11,108.15384610214515
2025-02-08,3499944.507320949,-3.4896387613899606e-11,55.492679051758785,1499891.8461538986,-4.8002909265416326e-11,108.15384610214504
2025-02-09,3499944.507320949,-3.4808848414134625e-11,55.492679051758714,1499891.8461538986,-4.7863743412531954e-11,108.15384610214493
2025-02-10,3499944.507320949,-3.4721309214369637e-11,55.49267905175865,1499891.8461538986,-4.7724577559647574e-11,108.15384610214481
2025-02-11,3499944.507320949,-3.4633770014604655e-11,55.49267905175858,1499891.8461538986,-4.75854117067632e-11,108.1538461021447
2025-02-12,3499944.507320949,-3.454623081483967e-11,55.492679051758515,1499891.8461538986,-4.744624585387883e-11,108.15384610214458
2025-02-13,3499944.507320949,-3.4458691615074685e-11,55.492679051758444,1499891.8461538986,-4.730708000099445e-11,108.15384610214447
2025-02-14,3499944.507320949,-3.4371152415309704e-11,55.49267905175838,1499891.8461538986,-4.7167914148110076e-11,108.15384610214436
2025-02-15,3499944.507320949,-3.4283613215544716e-11,55.49267905175831,1499891.8461538986,-4.7028748295225703e-11,108.15384610214424
2025-02-16,3499944.507320949,-3.419607401577973e-11,55.492679051758245,1499891.8461538986,-4.688958244234133e-11,108.15384610214414
2025-02-17,3499944.507320949,-3.4108534816014746e-11,55.492679051758174,1499891.8461538986,-4.675041658945696e-11,108.15384610214403
2025-02-18,3499944.507320949,-3.4020995616249765e-11,55.49267905175811,1499891.8461538986,-4.6611250736572585e-11,108.15384610214392
2025-02-19,3499944.507320949,-3.393345641648478e-11,55.49267905175804,1499891.8461538986,-4.6472084883688206e-11,108.1538461021438
2025-02-20,3499944.507320949,-3.3845917216719795e-11,55.49267905175797,1499891.8461538986,-4.633291903080383e-11,108.15384610214369
2025-02-21,3499944.507320949,-3.3758378016954814e-11,55.492679051757904,1499891.8461538986,-4.619375317791946e-11,108.15384610214358
2025-02-22,3499944.507320949,-3.3670838817189826e-11,55.49267905175783,1499891.8461538986,-4.605458732503508e-11,108.15384610214346
2025-02-23,3499944.507320949,-3.358329961742484e-11,55.49267905175777,1499891.8461538986,-4.591542147215071e-11,108.15384610214335
2025-02-24,3499944.507320949,-3.3495760417659856e-11,55.4926790517577,1499891.8461538986,-4.5776255619266335e-11,108.15384610214323
2025-02-25,3499944.507320949,-3.340822121789487e-11,55.492679051757634,1499891.8461538986,-4.563708976638196e-11,108.15384610214312
2025-02-26,3499944.507320949,-3.3320682018129887e-11,55.49267905175756,1499891.8461538986,-4.549792391349759e-11,108.153846102143
2025-02-27,3499944.507320949,-3.3233142818364905e-11,55.4926790517575,1499891.8461538986,-4.5358758060613216e-11,108.1538461021429
2025-02-28,3499944.507320949,-3.314560361859992e-11,55.49267905175743,1499891.8461538986,-4.521959220772884e-11,108.15384610214278
2025-03-01,3499944.507320949,-3.3058064418834936e-11,55.492679051757364,1499891.8461538986,-4.5080426354844464e-11,108.15384610214267
2025-03-02,3499944.507320949,-3.297052521906995e-11,55.49267905175729,1499891.8461538986,-4.494126050196009e-11,108.15384610214255
2025-03-03,3499944.507320949,-3.288298601930496e-11,55.49267905175723,1499891.8461538986,-4.480209464907571e-11,108.15384610214244
2025-03-04,3499944.507320949,-3.279544681953998e-11,55.49267905175716,1499891.8461538986,-4.466292879619134e-11,108.15384610214232
2025-03-05,3499944.507320949,-3.2707907619774996e-11,55.492679051757094,1499891.8461538986,-4.4523762943306966e-11,108.15384610214221
2025-03-06,3499944.507320949,-3.262036842001001e-11,55.49267905175702,1499891.8461538986,-4.438459709042259e-11,108.1538461021421
2025-03-07,3499944.507320949,-3.253282922024503e-11,55.49267905175696,1499891.8461538986,-4.424543123753822e-11,108.15384610214198
2025-03-08,3499944.507320949,-3.244529002048004e-11,55.49267905175689,1499891.8461538986,-4.410626538465385e-11,108.15384610214187
2025-03-09,3499944.507320949,-3.235775082071506e-11,55.492679051756824,1499891.8461538986,-4.3967099531769475e-11,108.15384610214177
2025-03-10,3499944.507320949,-3.227021162095007e-11,55.49267905175675,1499891.8461538986,-4.38279336788851e-11,108.15384610214166
2025-03-11,3499944.507320949,-3.218267242118509e-11,55.49267905175669,1499891.8461538986,-4.368876782600072e-11,108.15384610214154
2025-03-12,3499944.507320949,-3.2095133221420106e-11,55.49267905175662,1499891.8461538986,-4.354960197311635e-11,108.15384610214143
2025-03-13,3499944.507320949,-3.200759402165512e-11,55.492679051756554,1499891.8461538986,-4.341043612023197e-11,108.15384610214132
2025-03-14,3499944.507320949,-3.192005482189013e-11,55.49267905175648,1499891.8461538986,-4.32712702673476e-11,108.1538461021412
2025-03-15,3499944.507320949,-3.183251562212515e-11,55.49267905175642,1499891.8461538986,-4.3132104414463224e-11,108.15384610214109
2025-03-16,3499944.507320949,-3.174497642236017e-11,55.49267905175635,1499891.8461538986,-4.299293856157885e-11,108.15384610214097
2025-03-17,3499944.507320949,-3.165743722259518e-11,55.492679051756284,1499891.8461538986,-4.285377270869448e-11,108.15384610214086
2025-03-18,3499944.507320949,-3.15698980228302e-11,55.49267905175621,1499891.8461538986,-4.2714606855810106e-11,108.15384610214075
2025-03-19,3499944.507320949,-3.148235882306521e-11,55.49267905175615,1499891.8461538986,-4.257544100292573e-11,108.15384610214063
2025-03-20,3499944.507320949,-3.139481962330023e-11,55.49267905175608,1499891.8461538986,-4.2436275150041354e-11,108.15384610214052
2025-03-21,3499944.507320949,-3.130728042353524e-11,55.492679051756014,1499891.8461538986,-4.229710929715698e-11,108.1538461021404
2025-03-22,3499944.507320949,-3.121974122377026e-11,55.49267905175594,1499891.8461538986,-4.215794344427261e-11,108.15384610214029
2025-03-23,3499944.507320949,-3.113220202400527e-11,55.49267905175588,1499891.8461538986,-4.201877759138823e-11,108.15384610214018
2025-03-24,3499944.507320949,-3.104466282424029e-11,55.49267905175581,1499891.8461538986,-4.1879611738503856e-11,108.15384610214006
2025-03-25,3499944.507320949,-3.09571236244753e-11,55.492679051755744,1499891.8461538986,-4.174044588561948e-11,108.15384610213995
